/* 
Selezionare tutti i corsi di laurea con i relativi corsi e insegnanti
*/

SELECT *
FROM degrees
JOIN courses ON courses.degree_id = degrees.id
JOIN course_teacher ON course_teacher.course_id = courses.id
JOIN teachers ON course_teacher.teacher_id = teachers.id

id,department_id,name,level,address,email,website,id,degree_id,name,description,period,year,cfu,website,course_id,teacher_id,id,name,surname,phone,email,office_address,office_number
55,9,"Corso di Laurea Magistrale in Economics and Finance",magistrale,"Strada Sanna 652",economics-and-finance@uni.it,www.economics-and-finance.uni.it,979,55,"voluptatem perferendis repellendus","Quod et et vero sed reiciendis aut. Voluptas incidunt est cupiditate cupiditate. Eius est dolorum quia ut. Totam exercitationem libero ipsam commodi nemo dolores ex.","I semestre",1,13,NULL,979,27,27,Clea,Ruggiero,NULL,etesta@negri.org,"Strada Concetta 6",73
70,12,"Corso di Laurea in Lingue, Letterature e Mediazione Culturale",triennale,"Contrada Lombardi 7",lingue-letterature-e-mediazione-culturale@uni.it,www.lingue-letterature-e-mediazione-culturale.uni.it,1231,70,"sed non dolore","Qui libero culpa consectetur et perspiciatis at dolorum a. Atque rerum eius error optio dolorum blanditiis nobis. Perferendis sunt autem veniam dolores. Et voluptate soluta corporis voluptatem harum.","II semestre",2,8,www.ducimus.uni.it,1231,27,27,Clea,Ruggiero,NULL,etesta@negri.org,"Strada Concetta 6",73
3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,63,3,"aut perspiciatis officia","Dolores natus eius vel ea impedit neque nihil quaerat. Voluptatum harum numquam officiis. Harum minus voluptatem ipsum illum cum. Nihil ut libero quidem officia delectus quo.","II semestre",3,9,www.excepturi.uni.it,63,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,289,17,"blanditiis necessitatibus enim","Aut voluptatem amet id nam. Aliquam temporibus maxime repellendus eos sint. Voluptates harum consectetur occaecati nulla eligendi neque autem.","I semestre",2,4,www.nemo.uni.it,289,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
23,4,"Corso di Laurea Magistrale in Bioingegneria",magistrale,"Contrada Sibilla 626",bioingegneria@uni.it,www.bioingegneria.uni.it,411,23,"perferendis ipsa et","Quia autem aut earum aut vitae exercitationem dolorem. Cupiditate rerum et fuga aut et labore. Eius eaque ipsum laborum est. Dolorum aut autem omnis maxime maiores libero sed iusto.","II semestre",2,12,www.dicta.uni.it,411,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
25,4,"Corso di Laurea Magistrale in Ingegneria Elettronica",magistrale,"Piazza Neri 862",ingegneria-elettronica@uni.it,www.ingegneria-elettronica.uni.it,432,25,"sequi quia delectus","Aut quas quia quo facere. Nihil laboriosam et reiciendis omnis molestias ut. Tempora nobis atque numquam reprehenderit. Hic id rerum fugiat labore repellendus laboriosam.","II semestre",1,10,NULL,432,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
28,5,"Corso di Laurea in Matematica",triennale,"Strada Sorrentino 665",matematica@uni.it,www.matematica.uni.it,482,28,"dolor laborum optio","Tenetur veritatis impedit numquam et ullam. Reiciendis laboriosam culpa velit et numquam eum. Et quis excepturi soluta debitis dolorem.","I semestre",3,15,www.dolorem.uni.it,482,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
31,5,"Corso di Laurea Magistrale in Informatica",magistrale,"Incrocio Eustachio 253 Appartamento 90",informatica@uni.it,www.informatica.uni.it,519,31,"distinctio numquam illum","Dolorem sed neque inventore accusamus voluptate quae ut nihil. Minus aspernatur est error quisquam non sed porro voluptatem. Sit molestiae et placeat.","I semestre",1,14,NULL,519,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
34,6,"Corso di Laurea in Tecniche di Laboratorio Biomedico",triennale,"Rotonda Fernando 68 Appartamento 67",tecniche-di-laboratorio-biomedico@uni.it,www.tecniche-di-laboratorio-biomedico.uni.it,583,34,"labore qui et","Animi et laboriosam minima reprehenderit. Doloribus sed placeat voluptatibus voluptatum est eaque. Repudiandae fuga soluta placeat vero beatae in rerum.","II semestre",1,12,www.nisi.uni.it,583,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
35,6,"Corso di Laurea in Tecniche di Radiologia Medica",triennale,"Piazza Artes 317",tecniche-di-radiologia-medica@uni.it,www.tecniche-di-radiologia-medica.uni.it,605,35,"autem est maxime","Placeat tempore voluptas omnis enim sed necessitatibus velit. Cupiditate itaque consequatur ea.","II semestre",1,5,NULL,605,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
57,9,"Corso di Laurea Magistrale in Economia e Diritto",magistrale,"Incrocio Joseph 585 Piano 7",economia-e-diritto@uni.it,www.economia-e-diritto.uni.it,1010,57,"unde odit dolores","Nemo assumenda eum sed et eum ipsam. Voluptas dolores provident deserunt.","II semestre",1,6,NULL,1010,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
61,10,"Corso di Laurea Magistrale in European and Global Studies",magistrale,"Incrocio Orlando 731",european-and-global-studies@uni.it,www.european-and-global-studies.uni.it,1084,61,"voluptatem sed reprehenderit","Nostrum est dolorem sed id. Praesentium ratione repellendus quia aut quod numquam. Quae nihil odio molestiae vero officiis. Consequuntur dignissimos minus dolorem harum in corrupti sit.","II semestre",1,10,NULL,1084,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
62,10,"Corso di Laurea Magistrale in Human Rights and Multi-Level Governance",magistrale,"Contrada Marina 10",human-rights-and-multi-level-governance@uni.it,www.human-rights-and-multi-level-governance.uni.it,1095,62,"quisquam sed provident","Voluptates provident dolores unde quia ut earum eos. Rerum vel fuga quos tempora ut ea. Fuga sunt dolor mollitia iure voluptas aut pariatur. Ratione deleniti exercitationem suscipit.","II semestre",1,4,www.beatae.uni.it,1095,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
63,10,"Corso di Laurea Magistrale in Innovazione e Servizio Sociale",magistrale,"Incrocio Lombardi 6 Appartamento 60",innovazione-e-servizio-sociale@uni.it,www.innovazione-e-servizio-sociale.uni.it,1110,63,"enim voluptate perferendis","Vero vel aut consequatur deleniti cum ea. Facilis est ut dolores rem modi cupiditate itaque ea. Illum necessitatibus minima eius magnam cum aut.","I semestre",2,15,NULL,1110,28,28,Rudy,Fontana,NULL,lombardo.nestore@colombo.it,"Piazza Aroldo 8 Appartamento 85",110
9,1,"Corso di Laurea Magistrale in Biotecnologie industriali",magistrale,"Rotonda Tommaso 806 Appartamento 21",biotecnologie-industriali@uni.it,www.biotecnologie-industriali.uni.it,150,9,"eaque exercitationem non","Eaque quia itaque aliquam vitae nobis quas. Eius soluta et tempora officia reprehenderit id voluptatem. Rerum aut velit sed consequatur.","II semestre",2,11,NULL,150,29,29,Genziana,Ferrari,NULL,psorrentino@giordano.it,"Contrada Rita 5 Appartamento 71",181
25,4,"Corso di Laurea Magistrale in Ingegneria Elettronica",magistrale,"Piazza Neri 862",ingegneria-elettronica@uni.it,www.ingegneria-elettronica.uni.it,437,25,"et magni voluptas","At sequi voluptatem debitis. Deserunt excepturi qui totam enim. Dolore recusandae eveniet maxime.","II semestre",2,15,NULL,437,29,29,Genziana,Ferrari,NULL,psorrentino@giordano.it,"Contrada Rita 5 Appartamento 71",181
43,7,"Corso di Laurea in Tecniche di Neurofisiopatologia",triennale,"Incrocio Bibiana 32",tecniche-di-neurofisiopatologia@uni.it,www.tecniche-di-neurofisiopatologia.uni.it,769,43,"quam quam non","Et illo laudantium id excepturi enim rerum vel. Corporis voluptatem similique facere. Iste deserunt itaque alias laborum praesentium. Ratione ut maxime vero inventore fuga itaque id autem.","II semestre",2,4,NULL,769,29,29,Genziana,Ferrari,NULL,psorrentino@giordano.it,"Contrada Rita 5 Appartamento 71",181
61,10,"Corso di Laurea Magistrale in European and Global Studies",magistrale,"Incrocio Orlando 731",european-and-global-studies@uni.it,www.european-and-global-studies.uni.it,1087,61,"dolores vel officiis","Sed optio odio consequuntur. Vel blanditiis temporibus qui ullam non ducimus.","I semestre",2,4,www.velit.uni.it,1087,29,29,Genziana,Ferrari,NULL,psorrentino@giordano.it,"Contrada Rita 5 Appartamento 71",181
62,10,"Corso di Laurea Magistrale in Human Rights and Multi-Level Governance",magistrale,"Contrada Marina 10",human-rights-and-multi-level-governance@uni.it,www.human-rights-and-multi-level-governance.uni.it,1097,62,"velit dicta voluptatem","Dolor aliquid rem excepturi et vitae quo ipsum assumenda. Eos modi quia blanditiis quam. Corrupti aperiam et nesciunt animi sint ut porro. Quia sit laudantium dolores quo.","I semestre",2,5,NULL,1097,29,29,Genziana,Ferrari,NULL,psorrentino@giordano.it,"Contrada Rita 5 Appartamento 71",181
3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,50,3,"necessitatibus tenetur vel","Eos eum placeat facere voluptas qui quia. Aut et quo nulla quo. Facilis magnam velit explicabo dolor fuga.","II semestre",1,3,NULL,50,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,290,17,"voluptatem consequatur ea","Quo est ex itaque aut repellendus. Quidem est dolor molestiae dolores eum. Numquam sit recusandae minima modi. Ut facilis est adipisci et.","II semestre",2,9,www.ducimus.uni.it,290,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
24,4,"Corso di Laurea Magistrale in Ingegneria dell'Automazione",magistrale,"Strada Ippolito 684",ingegneria-dellautomazione@uni.it,www.ingegneria-dellautomazione.uni.it,422,24,"aut labore tempora","Quasi dolores voluptatem et id aspernatur deserunt fuga. Earum quidem eum alias et sit vel nihil. Quidem at illum fuga earum at ut dignissimos ipsum.","I semestre",2,4,www.consequuntur.uni.it,422,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
29,5,"Corso di Laurea in Informatica",triennale,"Rotonda Rossetti 478 Piano 2",informatica@uni.it,www.informatica.uni.it,491,29,"nemo beatae beatae","Quas amet quae quos eum doloremque eum libero sint. Quo nostrum doloribus aut cum repellendus numquam eveniet. Hic ratione sed illum tempore dolorum. Quas impedit et culpa odit non non.","I semestre",2,7,www.harum.uni.it,491,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
32,6,"Corso di Laurea in Dietistica",triennale,"Via Giovanna 10",dietistica@uni.it,www.dietistica.uni.it,544,32,"ad vero in","Et est pariatur aperiam in eveniet quidem. Et aut sed eos autem aspernatur cumque amet. Ipsa dolorem fuga omnis ea saepe eaque quis. Voluptatibus dolor est dolor dolorum quidem libero sed ut.","II semestre",1,7,www.aut.uni.it,544,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
32,6,"Corso di Laurea in Dietistica",triennale,"Via Giovanna 10",dietistica@uni.it,www.dietistica.uni.it,557,32,"assumenda dolorum perspiciatis","Molestiae et eveniet est quibusdam explicabo. Aut id dignissimos qui quis quidem quod. Quidem omnis dolores fugiat facilis praesentium quis.","II semestre",3,11,NULL,557,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
39,7,"Corso di Laurea in Fisioterapia",triennale,"Strada Parisi 5",fisioterapia@uni.it,www.fisioterapia.uni.it,677,39,"rerum quia dolore","Sunt officia voluptatem harum nesciunt maiores aut aut consequuntur. Libero non soluta tenetur ut. Tempore non aut iure qui. Deserunt ducimus suscipit modi cumque.","II semestre",1,8,www.occaecati.uni.it,677,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
41,7,"Corso di Laurea in Logopedia",triennale,"Strada Lisa 27",logopedia@uni.it,www.logopedia.uni.it,731,41,"neque odio corrupti","Optio velit excepturi iusto deleniti sit est. Non veniam et laboriosam et ut facilis. Voluptatum ex eos exercitationem iusto.","I semestre",3,5,NULL,731,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
48,8,"Corso di Laurea in Scienze e Tecnologie per l'Ambiente",triennale,"Strada Lombardi 89 Piano 3",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,862,48,"minima aliquam numquam","Suscipit ducimus quia nostrum vel ut voluptatem. Voluptatem incidunt voluptates laborum. Velit in magni praesentium perferendis vel odit ut.","II semestre",1,12,www.explicabo.uni.it,862,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1021,58,"nobis aut voluptas","Omnis et omnis est velit laborum deserunt dolor. Sunt commodi iste aut est quod in illum. Mollitia sunt nostrum ut tempore dolore nihil voluptas.","I semestre",1,12,NULL,1021,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
60,10,"Corso di Laurea in Relazioni Internazionali e Diritti Umani",triennale,"Borgo Fontana 865 Appartamento 53",relazioni-internazionali-e-diritti-umani@uni.it,www.relazioni-internazionali-e-diritti-umani.uni.it,1063,60,"vel et dolores","Rerum perspiciatis velit voluptatem et ut nobis. Est veritatis sequi voluptatem quidem dignissimos rerum. Ea culpa dolor ut omnis voluptatibus iure unde.","I semestre",2,13,www.velit.uni.it,1063,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
60,10,"Corso di Laurea in Relazioni Internazionali e Diritti Umani",triennale,"Borgo Fontana 865 Appartamento 53",relazioni-internazionali-e-diritti-umani@uni.it,www.relazioni-internazionali-e-diritti-umani.uni.it,1073,60,"quaerat in ut","Repellendus suscipit voluptatem dolor. Itaque non labore repellendus culpa. Pariatur ducimus aut doloribus ut dolores quia est.","I semestre",3,11,www.est.uni.it,1073,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
68,11,"Corso di Laurea Magistrale in Scienze Statistiche",magistrale,"Strada Russo 97",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,1184,68,"molestias animi vel","Consequatur rerum nam qui nihil. Iste quibusdam atque eum et. Rerum voluptatem dolores dolores dolor reiciendis ducimus nemo. Consectetur dolorem consequatur saepe dicta ipsam aspernatur.","I semestre",1,6,NULL,1184,30,30,Cosetta,Palmieri,"+39 382 251 589",dindo57@palmieri.it,"Via Eusebio 167 Appartamento 28",60
11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,183,11,"ut eum quia","Quisquam numquam praesentium voluptate itaque omnis. Ea quisquam dolorum velit alias unde autem rerum. Necessitatibus ducimus illo sint voluptates odio fugit sunt sapiente.","I semestre",3,14,NULL,183,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
20,4,"Corso di Laurea in Ingegneria Informatica",triennale,"Rotonda Clodovea 112 Appartamento 44",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,351,20,"ut dolorum soluta","Et excepturi et at maiores illum laborum maiores. Eius quia et tempora quia. Doloremque expedita vel qui maxime. Sed assumenda excepturi odit vero fugiat ab.","II semestre",2,11,NULL,351,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
21,4,"Corso di Laurea in Ingegneria Biomedica",triennale,"Rotonda Piras 93 Appartamento 04",ingegneria-biomedica@uni.it,www.ingegneria-biomedica.uni.it,368,21,"qui itaque sint","Incidunt fuga non in laboriosam aut aperiam necessitatibus. Voluptatem id laboriosam unde. Voluptatum nihil qui quaerat omnis non sapiente neque. Quis recusandae at est modi numquam cupiditate.","I semestre",2,3,www.harum.uni.it,368,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
33,6,"Corso di Laurea in Infermieristica",triennale,"Incrocio Gentile 507 Appartamento 78",infermieristica@uni.it,www.infermieristica.uni.it,576,33,"facere maiores iste","Sit at reiciendis vel repellat error et eum quisquam. Nihil ea sit ut assumenda neque maiores nihil. Atque facere id est ut repellat est aut.","II semestre",3,4,NULL,576,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
36,6,"Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie",magistrale,"Via D'angelo 9 Piano 8",scienze-delle-professioni-sanitarie@uni.it,www.scienze-delle-professioni-sanitarie.uni.it,623,36,"dolorem voluptatem consequuntur","Facere est facilis quam illum. Qui molestias ipsam incidunt a voluptatum magni quo.","I semestre",1,9,www.nisi.uni.it,623,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
39,7,"Corso di Laurea in Fisioterapia",triennale,"Strada Parisi 5",fisioterapia@uni.it,www.fisioterapia.uni.it,689,39,"nisi ullam molestiae","Saepe neque et inventore ratione aut cum. Impedit praesentium qui quod veritatis optio odio tenetur. Inventore quasi eveniet itaque et quia.","I semestre",3,6,www.eaque.uni.it,689,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
45,8,"Corso di Laurea in Chimica",triennale,"Contrada Battaglia 163 Piano 6",chimica@uni.it,www.chimica.uni.it,811,45,"ab numquam voluptates","Sed nihil minima consectetur. Ipsa qui sed consectetur nihil et est. Nam placeat repellat et consectetur. Consectetur aut suscipit distinctio necessitatibus nam dicta in.","I semestre",3,6,www.autem.uni.it,811,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
45,8,"Corso di Laurea in Chimica",triennale,"Contrada Battaglia 163 Piano 6",chimica@uni.it,www.chimica.uni.it,813,45,"rerum dignissimos et","Optio minima tempora aut mollitia velit. Magni asperiores et beatae vel. Laborum quia omnis laborum beatae autem. Vero consequuntur ipsam voluptatibus ut blanditiis beatae est.","I semestre",3,15,NULL,813,31,31,Fortunata,Giordano,"047 385 7776",sferraro@esposito.org,"Strada Concetta 6",33
